beneficiary_id,scheme,district,bank_account,transaction_date,amount,is_fraud
BEN00303,Scholarship,District D,ACC6447717367,2025-08-29,5004.52,0
BEN00822,Scholarship,District D,ACC1526723719,2025-08-29,4999.03,0
BEN00827,Scholarship,District A,ACC9123207735,2025-08-29,4995.38,0
BEN00905,Scholarship,District B,ACC7460728316,2025-08-29,4996.36,0
BEN01772,Old Age Pension,District C,ACC6745958212,2025-08-29,1994.79,0
BEN00904,Disability Pension,District B,ACC5610783750,2025-08-29,2998.37,0
BEN00378,Scholarship,District A,ACC4550353803,2025-08-29,4999.29,0
BEN01737,Disability Pension,District A,ACC6717963562,2025-08-29,3002.98,0
BEN00297,Disability Pension,District E,ACC5748253283,2025-08-29,2996.65,0
BEN01943,Scholarship,District D,ACC5058691146,2025-08-29,4998.51,0
BEN01798,Disability Pension,District E,ACC8316205130,2025-08-29,2999.82,0
BEN00210,Disability Pension,District D,ACC5296710795,2025-08-29,2992.7,0
BEN01514,Widow Pension,District D,ACC6037168610,2025-08-29,2495.26,0
BEN01755,Widow Pension,District B,ACC4283432667,2025-08-29,2506.71,0
BEN00766,Old Age Pension,District C,ACC9860949331,2025-08-29,1992.5,0
BEN01232,Old Age Pension,District B,ACC1364994639,2025-08-29,2002.04,0
BEN00550,Old Age Pension,District D,ACC1749459431,2025-08-29,2003.35,0
BEN01461,Old Age Pension,District A,ACC1446457642,2025-08-29,2000.56,0
BEN00803,Old Age Pension,District D,ACC8650676663,2025-08-29,2008.83,0
BEN00129,Widow Pension,District B,ACC3553440342,2025-08-29,2508.86,0
BEN01944,Old Age Pension,District A,ACC6952291828,2025-08-29,2000.69,0
BEN01972,Disability Pension,District B,ACC5606736607,2025-08-29,3015.4,0
BEN01182,Widow Pension,District A,ACC1457632732,2025-08-29,2501.67,0
BEN00823,Disability Pension,District A,ACC4662861038,2025-08-29,3005.47,0
BEN00832,Disability Pension,District A,ACC1596471620,2025-08-29,2996.08,0
BEN01707,Scholarship,District A,ACC2082326234,2025-08-29,4995.5,0
BEN00068,Widow Pension,District A,ACC6687206971,2025-08-29,2502.6,0
BEN01734,Old Age Pension,District D,ACC1383539822,2025-08-29,2001.91,0
BEN00496,Disability Pension,District A,ACC7961674558,2025-08-29,2995.5,0
BEN00311,Disability Pension,District B,ACC6206015111,2025-08-29,2993.33,0
BEN00131,Old Age Pension,District B,ACC7540301973,2025-08-29,1995.03,0
BEN00884,Widow Pension,District D,ACC4277581356,2025-08-29,2505.27,0
BEN01717,Disability Pension,District A,ACC4287687478,2025-08-29,3005.29,0
BEN01237,Widow Pension,District D,ACC2848792488,2025-08-29,2496.45,0
BEN01723,Scholarship,District E,ACC8109891300,2025-08-29,4991.74,0
BEN01782,Widow Pension,District E,ACC9798613995,2025-08-29,2499.46,0
BEN01208,Old Age Pension,District C,ACC6710338189,2025-08-29,1994.61,0
BEN00791,Widow Pension,District D,ACC8133593748,2025-08-29,2494.43,0
BEN00816,Old Age Pension,District A,ACC8084809436,2025-08-29,1999.63,0
BEN01209,Old Age Pension,District D,ACC6732648420,2025-08-29,2003.26,0
BEN00203,Old Age Pension,District A,ACC6859286614,2025-08-29,1995.9,0
BEN00874,Scholarship,District D,ACC8991977937,2025-08-29,5004.72,0
BEN00300,Old Age Pension,District A,ACC4037867512,2025-08-29,2005.73,0
BEN01725,Scholarship,District E,ACC7092693247,2025-08-29,5004.35,0
BEN00814,Widow Pension,District D,ACC7568980185,2025-08-29,2510.26,0
BEN00864,Widow Pension,District B,ACC3074232200,2025-08-29,2501.92,0
BEN01977,Disability Pension,District B,ACC3035761595,2025-08-29,3004.02,0
BEN00527,Scholarship,District A,ACC2753617371,2025-08-29,4988.83,0
BEN01740,Widow Pension,District D,ACC3020939193,2025-08-29,2506.71,0
BEN00525,Disability Pension,District B,ACC9861449701,2025-08-29,2996.96,0
BEN01238,Old Age Pension,District A,ACC1045302356,2025-08-29,1994.14,0
BEN00866,Old Age Pension,District A,ACC6572436051,2025-08-29,1999.67,0
BEN01215,Old Age Pension,District D,ACC6336171726,2025-08-29,2004.18,0
BEN00849,Scholarship,District B,ACC1707196784,2025-08-29,4999.73,0
BEN00287,Old Age Pension,District D,ACC9410288290,2025-08-29,2001.6,0
BEN01490,Old Age Pension,District A,ACC1173215225,2025-08-29,2003.25,0
BEN00870,Old Age Pension,District A,ACC7374810067,2025-08-29,2004.07,0
BEN01974,Scholarship,District D,ACC5666504394,2025-08-29,4997.57,0
BEN00869,Scholarship,District E,ACC7183058541,2025-08-29,4998.69,0
BEN01728,Scholarship,District A,ACC8666074487,2025-08-29,5000.74,0
BEN00810,Disability Pension,District D,ACC9370133343,2025-08-29,2992.07,0
BEN01731,Disability Pension,District E,ACC4631048029,2025-08-29,2997.72,0
BEN00840,Disability Pension,District C,ACC7552812957,2025-08-29,2994.37,0
BEN01206,Old Age Pension,District D,ACC9370133032,2025-08-29,2001.0,0
BEN00788,Widow Pension,District C,ACC7637761996,2025-08-29,2505.68,0
BEN00868,Disability Pension,District A,ACC1257324536,2025-08-29,2997.48,0
BEN00852,Old Age Pension,District B,ACC4633257620,2025-08-29,1993.12,0
BEN00783,Widow Pension,District C,ACC7525240100,2025-08-29,2508.3,0
BEN00019,Disability Pension,District E,ACC5710360983,2025-08-29,3004.5,0
BEN01467,Scholarship,District A,ACC7527316141,2025-08-29,4997.45,0
BEN00206,Widow Pension,District B,ACC1546696950,2025-08-29,2494.26,0
BEN01965,Old Age Pension,District B,ACC8001729836,2025-08-29,66055.99,1
BEN01979,Scholarship,District E,ACC7638836058,2025-08-29,4988.44,0
BEN01199,Old Age Pension,District C,ACC7161887665,2025-08-29,1999.04,0
BEN01248,Scholarship,District A,ACC6634526139,2025-08-29,5002.19,0
BEN00508,Widow Pension,District E,ACC4566852761,2025-08-29,2503.99,0
BEN01732,Disability Pension,District C,ACC6072939882,2025-08-29,2995.19,0
BEN00784,Scholarship,District B,ACC4440904834,2025-08-29,4997.51,0
BEN01954,Disability Pension,District C,ACC1446362270,2025-08-29,2996.33,0
BEN00785,Old Age Pension,District D,ACC8417757797,2025-08-29,1996.52,0
BEN00520,Widow Pension,District B,ACC7805633786,2025-08-29,2498.63,0
BEN01487,Old Age Pension,District A,ACC6619138852,2025-08-29,2006.74,0
BEN01776,Scholarship,District B,ACC2732553940,2025-08-29,4996.04,0
BEN00838,Widow Pension,District D,ACC6623360831,2025-08-29,2494.12,0
BEN00786,Disability Pension,District B,ACC5633956194,2025-08-29,2999.58,0
BEN01721,Disability Pension,District C,ACC3923823693,2025-08-29,2991.61,0
BEN00534,Disability Pension,District A,ACC9381721143,2025-08-29,3009.23,0
BEN01202,Widow Pension,District D,ACC7979466538,2025-08-29,2498.08,0
BEN01246,Scholarship,District C,ACC5130589741,2025-08-29,4997.2,0
BEN01475,Widow Pension,District E,ACC8734449371,2025-08-29,2498.57,0
BEN01203,Scholarship,District E,ACC6134840512,2025-08-29,4998.22,0
BEN00533,Old Age Pension,District A,ACC7243352390,2025-08-29,1992.94,0
BEN00878,Old Age Pension,District A,ACC3003484425,2025-08-29,1997.53,0
BEN00764,Old Age Pension,District A,ACC3713284816,2025-08-29,1994.88,0
BEN00541,Scholarship,District C,ACC2540492440,2025-08-29,4994.65,0
BEN01971,Old Age Pension,District A,ACC3515167269,2025-08-29,1999.17,0
BEN01867,Old Age Pension,District E,ACC8394040015,2025-08-29,2005.14,0
BEN00763,Scholarship,District C,ACC8281641403,2025-08-29,5012.65,0
BEN01087,Widow Pension,District D,ACC6448001026,2025-08-29,2495.6,0
BEN00233,Widow Pension,District D,ACC7648059419,2025-08-29,2497.29,0
BEN01578,Scholarship,District A,ACC6317152031,2025-08-29,5005.36,0
BEN00036,Widow Pension,District B,ACC4131575764,2025-08-29,2497.9,0
BEN01579,Disability Pension,District B,ACC9514255777,2025-08-29,3001.02,0
BEN00704,Old Age Pension,District B,ACC2617999521,2025-08-29,2000.3,0
BEN00703,Widow Pension,District B,ACC9752058817,2025-08-29,2496.29,0
BEN01082,Old Age Pension,District A,ACC3777580509,2025-08-29,1996.24,0
BEN01081,Old Age Pension,District D,ACC6168291913,2025-08-29,1993.23,0
BEN00346,Disability Pension,District A,ACC7186766399,2025-08-29,2993.61,0
BEN01647,Widow Pension,District A,ACC3693916084,2025-08-29,2499.66,0
BEN00328,Widow Pension,District D,ACC8313706299,2025-08-29,2505.95,0
BEN00987,Widow Pension,District A,ACC8458717057,2025-08-29,2505.98,0
BEN01078,Scholarship,District C,ACC9451577335,2025-08-29,4995.11,0
BEN01584,Scholarship,District A,ACC1005502537,2025-08-29,5002.33,0
BEN00630,Old Age Pension,District C,ACC5328166990,2025-08-29,2003.04,0
BEN00700,Scholarship,District A,ACC3088517710,2025-08-29,5005.97,0
BEN01843,Disability Pension,District D,ACC7406579219,2025-08-29,3006.55,0
BEN00991,Widow Pension,District E,ACC8846861559,2025-08-29,2501.65,0
BEN01587,Old Age Pension,District D,ACC5162260671,2025-08-29,2000.79,0
BEN00329,Widow Pension,District E,ACC6458544482,2025-08-29,2495.51,0
BEN00049,Scholarship,District E,ACC7010379415,2025-08-29,5007.18,0
BEN01073,Disability Pension,District E,ACC4647891535,2025-08-29,2994.05,0
BEN00980,Widow Pension,District E,ACC5334769475,2025-08-29,2497.5,0
BEN00709,Widow Pension,District B,ACC3293560436,2025-08-29,2503.84,0
BEN01832,Widow Pension,District B,ACC7061419749,2025-08-29,2500.51,0
BEN00606,Disability Pension,District E,ACC1026224160,2025-08-29,3003.05,0
BEN01108,Scholarship,District C,ACC7088451458,2025-08-29,5002.78,0
BEN01657,Disability Pension,District E,ACC1160913827,2025-08-29,3005.23,0
BEN00971,Disability Pension,District D,ACC3774110439,2025-08-29,3002.91,0
BEN00972,Old Age Pension,District D,ACC9974165440,2025-08-29,2005.7,0
BEN00713,Widow Pension,District B,ACC5150090143,2025-08-29,2501.87,0
BEN01103,Old Age Pension,District E,ACC8901585274,2025-08-29,1989.51,0
BEN01656,Scholarship,District E,ACC7910439839,2025-08-29,5003.28,0
BEN01102,Widow Pension,District D,ACC7430757004,2025-08-29,2509.65,0
BEN01101,Scholarship,District C,ACC6418365941,2025-08-29,4996.42,0
BEN01901,Old Age Pension,District A,ACC2076151332,2025-08-29,2003.69,0
BEN01100,Disability Pension,District B,ACC6837975356,2025-08-29,3005.49,0
BEN00230,Scholarship,District D,ACC7852415525,2025-08-29,5000.72,0
BEN00613,Scholarship,District B,ACC6884333221,2025-08-29,4997.43,0
BEN00614,Scholarship,District E,ACC8394198376,2025-08-29,4996.27,0
BEN01097,Scholarship,District E,ACC7666129822,2025-08-29,5008.28,0
BEN01899,Scholarship,District C,ACC3878719791,2025-08-29,5000.47,0
BEN01572,Scholarship,District E,ACC1139082827,2025-08-29,5010.4,0
BEN00712,Old Age Pension,District D,ACC7560389844,2025-08-29,2003.43,0
BEN00094,Scholarship,District E,ACC8763140509,2025-08-29,4995.82,0
BEN00978,Widow Pension,District E,ACC9272277508,2025-08-29,2505.15,0
BEN01563,Scholarship,District E,ACC6591038760,2025-08-29,4998.5,0
BEN01643,Scholarship,District A,ACC4472312361,2025-08-29,4994.34,0
BEN01071,Scholarship,District D,ACC2616884203,2025-08-29,5001.6,0
BEN01857,Old Age Pension,District D,ACC9376711497,2025-08-29,1994.43,0
BEN01873,Scholarship,District C,ACC8373547961,2025-08-29,4998.95,0
BEN01259,Disability Pension,District D,ACC9411532909,2025-08-29,2998.8,0
BEN01045,Disability Pension,District A,ACC6576426590,2025-08-29,3009.75,0
BEN01624,Scholarship,District C,ACC2586568081,2025-08-29,4998.25,0
BEN01607,Old Age Pension,District A,ACC2020262123,2025-08-29,2007.41,0
BEN00675,Old Age Pension,District B,ACC7472806994,2025-08-29,2003.81,0
BEN00656,Disability Pension,District D,ACC4500557310,2025-08-29,3006.63,0
BEN00671,Scholarship,District C,ACC5539308214,2025-08-29,4995.68,0
BEN01618,Scholarship,District A,ACC7002076563,2025-08-29,4997.35,0
BEN00668,Old Age Pension,District C,ACC3178995337,2025-08-29,1994.28,0
BEN01864,Widow Pension,District D,ACC7536876169,2025-08-29,2489.2,0
BEN01030,Disability Pension,District C,ACC5489485517,2025-08-29,2994.67,0
BEN00659,Scholarship,District D,ACC1847275937,2025-08-29,4994.23,0
BEN00660,Widow Pension,District E,ACC3587283948,2025-08-29,2512.36,0
BEN01611,Scholarship,District E,ACC2549748436,2025-08-29,4994.58,0
BEN00661,Disability Pension,District E,ACC3815389788,2025-08-29,3000.07,0
BEN01038,Old Age Pension,District A,ACC6937704752,2025-08-29,2000.69,0
BEN00104,Scholarship,District C,ACC6491309593,2025-08-29,362927.96,1
BEN01866,Scholarship,District A,ACC6000009225,2025-08-29,5002.22,0
BEN01614,Scholarship,District C,ACC1857596764,2025-08-29,5000.0,0
BEN00653,Old Age Pension,District E,ACC1722124509,2025-08-29,2005.66,0
BEN00993,Widow Pension,District B,ACC5667503195,2025-08-29,2504.87,0
BEN00045,Widow Pension,District A,ACC8110054933,2025-08-29,2503.63,0
BEN01052,Disability Pension,District D,ACC1484664056,2025-08-29,2994.28,0
BEN01886,Scholarship,District C,ACC9433570024,2025-08-29,5004.96,0
BEN00255,Disability Pension,District D,ACC6805759868,2025-08-29,3004.22,0
BEN00638,Scholarship,District A,ACC4956362540,2025-08-29,4993.44,0
BEN01848,Old Age Pension,District C,ACC2009317340,2025-08-29,1997.45,0
BEN01593,Widow Pension,District E,ACC4632522232,2025-08-29,2501.07,0
BEN00691,Scholarship,District D,ACC6797436140,2025-08-29,4998.59,0
BEN01849,Scholarship,District E,ACC7266763552,2025-08-29,5002.03,0
BEN00254,Old Age Pension,District E,ACC6928691380,2025-08-29,2003.96,0
BEN01002,Old Age Pension,District A,ACC8102515984,2025-08-29,1994.68,0
BEN01594,Widow Pension,District C,ACC2266622851,2025-08-29,2510.01,0
BEN00640,Scholarship,District E,ACC7767834064,2025-08-29,5008.53,0
BEN01595,Widow Pension,District D,ACC6663846005,2025-08-29,2504.19,0
BEN01635,Disability Pension,District A,ACC4786674545,2025-08-29,3010.56,0
BEN01005,Old Age Pension,District E,ACC5802739154,2025-08-29,1999.0,0
BEN00099,Old Age Pension,District E,ACC1422701550,2025-08-29,2006.19,0
BEN01632,Widow Pension,District C,ACC3532855799,2025-08-29,2504.12,0
BEN01058,Scholarship,District D,ACC7022683808,2025-08-29,4996.42,0
BEN01598,Widow Pension,District D,ACC2612579345,2025-08-29,2501.92,0
BEN01056,Widow Pension,District E,ACC1209063208,2025-08-29,2497.93,0
BEN01631,Disability Pension,District A,ACC7620473079,2025-08-29,3005.34,0
BEN01878,Widow Pension,District D,ACC9798548049,2025-08-29,2503.67,0
BEN01876,Old Age Pension,District E,ACC7229869819,2025-08-29,1996.1,0
BEN01702,Disability Pension,District E,ACC4914929023,2025-08-29,154306.87,1
BEN00605,Disability Pension,District C,ACC6754503097,2025-08-29,2999.62,0
BEN01112,Widow Pension,District A,ACC8236361108,2025-08-29,2501.87,0
BEN00569,Disability Pension,District A,ACC5641959772,2025-08-29,2999.5,0
BEN00921,Disability Pension,District D,ACC6877052039,2025-08-29,3000.13,0
BEN00752,Scholarship,District C,ACC3380064537,2025-08-29,4995.68,0
BEN00274,Old Age Pension,District D,ACC3792347639,2025-08-29,2007.9,0
BEN00923,Disability Pension,District A,ACC9503597301,2025-08-29,2998.29,0
BEN01929,Disability Pension,District B,ACC8137764127,2025-08-29,3007.84,0
BEN01690,Scholarship,District A,ACC7846365089,2025-08-29,5002.91,0
BEN00028,Widow Pension,District B,ACC3479708607,2025-08-29,2498.77,0
BEN00750,Widow Pension,District A,ACC9957643727,2025-08-29,2501.76,0
BEN00574,Disability Pension,District A,ACC7895255573,2025-08-29,2999.72,0
BEN00056,Widow Pension,District C,ACC7567496105,2025-08-29,2496.15,0
BEN00273,Widow Pension,District C,ACC4975976994,2025-08-29,2494.31,1
BEN01148,Disability Pension,District C,ACC9830946410,2025-08-29,3002.08,0
BEN00317,Old Age Pension,District D,ACC8387664437,2025-08-29,2006.49,0
BEN01536,Old Age Pension,District E,ACC5293274004,2025-08-29,1997.57,0
BEN01926,Old Age Pension,District C,ACC2095286033,2025-08-29,1994.72,0
BEN01147,Scholarship,District C,ACC7668801906,2025-08-29,4994.46,0
BEN01688,Old Age Pension,District D,ACC1131267917,2025-08-29,1999.34,0
BEN01537,Scholarship,District D,ACC5183211669,2025-08-29,5006.19,0
BEN01146,Disability Pension,District D,ACC6923893872,2025-08-29,2993.06,0
BEN00578,Scholarship,District C,ACC7242730249,2025-08-29,5008.55,0
BEN00568,Disability Pension,District B,ACC9202102595,2025-08-29,3000.6,0
BEN00747,Disability Pension,District C,ACC2843567009,2025-08-29,3006.17,0
BEN01158,Widow Pension,District B,ACC5129478722,2025-08-29,2496.58,0
BEN00920,Old Age Pension,District A,ACC4503614567,2025-08-29,1987.64,0
BEN00082,Old Age Pension,District E,ACC2452066459,2025-08-29,2001.41,0
BEN00277,Scholarship,District C,ACC5078551333,2025-08-29,4995.62,0
BEN01174,Old Age Pension,District D,ACC7951902330,2025-08-29,2002.25,0
BEN00556,Widow Pension,District D,ACC8480622107,2025-08-29,2500.54,0
BEN01173,Disability Pension,District B,ACC8132531532,2025-08-29,2993.22,0
BEN01698,Old Age Pension,District B,ACC4681264539,2025-08-29,2000.18,0
BEN00557,Scholarship,District B,ACC3259520140,2025-08-29,4998.72,0
BEN01170,Widow Pension,District E,ACC3107125807,2025-08-29,2504.39,0
BEN01169,Disability Pension,District D,ACC9558091177,2025-08-29,3003.57,0
BEN00083,Widow Pension,District A,ACC1945826486,2025-08-29,2499.29,0
BEN01696,Old Age Pension,District E,ACC2660286914,2025-08-29,2000.06,0
BEN01167,Scholarship,District D,ACC8617360361,2025-08-29,4997.58,0
BEN00213,Disability Pension,District E,ACC7292076361,2025-08-29,2994.86,0
BEN00561,Disability Pension,District E,ACC5763350700,2025-08-29,3002.9,0
BEN01936,Disability Pension,District C,ACC7573442717,2025-08-29,3009.44,0
BEN01804,Old Age Pension,District E,ACC3884642366,2025-08-29,2004.28,0
BEN00361,Old Age Pension,District E,ACC6201313620,2025-08-29,2002.2,0
BEN01694,Old Age Pension,District A,ACC3958590550,2025-08-29,2005.34,0
BEN00563,Disability Pension,District A,ACC9776185998,2025-08-29,3001.49,0
BEN00214,Disability Pension,District D,ACC5659161352,2025-08-29,3004.16,0
BEN01526,Disability Pension,District D,ACC9544423456,2025-08-29,3004.57,0
BEN01932,Old Age Pension,District B,ACC7601519165,2025-08-29,2000.97,0
BEN00717,Widow Pension,District B,ACC9049270990,2025-08-29,2497.63,0
BEN01143,Disability Pension,District B,ACC4641561499,2025-08-29,2999.37,0
BEN00930,Disability Pension,District D,ACC8533105096,2025-08-29,3006.95,1
BEN01549,Widow Pension,District D,ACC3106408413,2025-08-29,2499.19,0
BEN00947,Widow Pension,District E,ACC8322868827,2025-08-29,51536.52,1
BEN00591,Widow Pension,District A,ACC4096932037,2025-08-29,2495.96,0
BEN00120,Widow Pension,District E,ACC5160575046,2025-08-29,2502.65,0
BEN00948,Scholarship,District A,ACC6656646925,2025-08-29,5001.42,0
BEN01551,Old Age Pension,District D,ACC1939777262,2025-08-29,1999.31,0
BEN00951,Widow Pension,District B,ACC8809871735,2025-08-29,2511.72,0
BEN01123,Disability Pension,District B,ACC1993998848,2025-08-29,2995.13,0
BEN00729,Widow Pension,District B,ACC5416031878,2025-08-29,2498.09,0
BEN00266,Widow Pension,District D,ACC6204041308,2025-08-29,2501.02,0
BEN01122,Disability Pension,District C,ACC2771211118,2025-08-29,3003.3,0
BEN00954,Disability Pension,District E,ACC4067213499,2025-08-29,3011.77,0
BEN00353,Widow Pension,District B,ACC2304963614,2025-08-29,2503.98,0
BEN00725,Old Age Pension,District E,ACC7451071432,2025-08-29,2007.8,0
BEN01911,Scholarship,District A,ACC3371357111,2025-08-29,5000.69,0
BEN00958,Scholarship,District E,ACC1589582865,2025-08-29,5009.25,0
BEN01558,Disability Pension,District A,ACC4939447721,2025-08-29,2997.72,0
BEN01665,Scholarship,District D,ACC5381866906,2025-08-29,4995.16,0
BEN01115,Disability Pension,District B,ACC8709361138,2025-08-29,3000.31,0
BEN01829,Old Age Pension,District C,ACC8208643631,2025-08-29,2001.12,0
BEN00603,Scholarship,District E,ACC2148679234,2025-08-29,5004.22,0
BEN00733,Widow Pension,District E,ACC1590985753,2025-08-29,2489.61,0
BEN00272,Widow Pension,District E,ACC3316787198,2025-08-29,2497.85,0
BEN01917,Scholarship,District A,ACC3591527330,2025-08-29,4996.14,0
BEN01131,Scholarship,District B,ACC1050899550,2025-08-29,5005.83,0
BEN01540,Disability Pension,District A,ACC8719734235,2025-08-29,2995.79,0
BEN00055,Widow Pension,District B,ACC9573276057,2025-08-29,2499.93,0
BEN01683,Old Age Pension,District D,ACC9237880732,2025-08-29,2003.48,0
BEN00220,Disability Pension,District A,ACC5607762160,2025-08-29,2999.61,0
BEN00934,Widow Pension,District E,ACC5376302686,2025-08-29,2499.59,0
BEN00938,Scholarship,District E,ACC9248574674,2025-08-29,5003.3,0
BEN00122,Scholarship,District A,ACC8507497883,2025-08-29,4996.2,0
BEN00583,Scholarship,District D,ACC1288335378,2025-08-29,5008.5,0
BEN01138,Widow Pension,District B,ACC8796286443,2025-08-29,2500.3,0
BEN01137,Scholarship,District B,ACC7556078550,2025-08-29,5007.5,0
BEN01544,Widow Pension,District E,ACC8291250562,2025-08-29,2503.04,0
BEN00939,Scholarship,District E,ACC9857430687,2025-08-29,5000.89,0
BEN00585,Disability Pension,District B,ACC5695387521,2025-08-29,2993.55,0
BEN01919,Old Age Pension,District C,ACC6558450990,2025-08-29,2006.79,0
BEN00586,Scholarship,District A,ACC8468071953,2025-08-29,5003.99,0
BEN00121,Old Age Pension,District A,ACC3328710672,2025-08-29,2004.95,0
BEN01817,Disability Pension,District D,ACC7965608188,2025-08-29,3005.7,0
BEN01677,Disability Pension,District D,ACC7471636437,2025-08-29,3003.06,0
BEN00943,Old Age Pension,District E,ACC8272725281,2025-08-29,2005.49,0
BEN00054,Disability Pension,District B,ACC5567816720,2025-08-29,2993.21,0
BEN01132,Scholarship,District A,ACC9493209128,2025-08-29,4997.79,0
BEN00734,Scholarship,District C,ACC8858766173,2025-08-29,4995.95,0
BEN01460,Old Age Pension,District B,ACC8418332121,2025-08-29,2008.62,0
BEN01567,Widow Pension,District E,ACC8675071314,2025-08-29,2500.81,0
BEN00430,Old Age Pension,District E,ACC4776677517,2025-08-29,1991.95,0
BEN01364,Widow Pension,District A,ACC6640801643,2025-08-29,2494.45,0
BEN00484,Old Age Pension,District E,ACC6369130994,2025-08-29,2002.19,0
BEN01411,Scholarship,District E,ACC8295757364,2025-08-29,5004.07,0
BEN00000,Disability Pension,District D,ACC3746317213,2025-08-29,2994.96,0
BEN01305,Disability Pension,District A,ACC8584566722,2025-08-29,2999.11,0
BEN01299,Scholarship,District A,ACC3098948446,2025-08-29,4998.27,0
BEN01263,Disability Pension,District D,ACC6142469284,2025-08-29,3002.87,0
BEN01357,Disability Pension,District D,ACC1039887139,2025-08-29,2998.14,0
BEN00014,Widow Pension,District B,ACC8293453178,2025-08-29,2495.89,0
BEN01992,Disability Pension,District C,ACC1834624758,2025-08-29,2994.17,0
BEN00175,Scholarship,District E,ACC9080621072,2025-08-29,4999.25,0
BEN01292,Widow Pension,District B,ACC1602569046,2025-08-29,2498.2,0
BEN01342,Disability Pension,District C,ACC2973888646,2025-08-29,2998.18,0
BEN01458,Scholarship,District C,ACC9379439373,2025-08-29,5001.54,0
BEN01381,Widow Pension,District A,ACC3965572185,2025-08-29,2510.39,0
BEN01443,Disability Pension,District B,ACC2601198885,2025-08-29,2997.33,0
BEN00007,Old Age Pension,District A,ACC1127978094,2025-08-29,1995.67,0
BEN00476,Old Age Pension,District A,ACC9035194895,2025-08-29,1991.19,0
BEN00380,Widow Pension,District A,ACC6534540349,2025-08-29,2504.29,0
BEN00412,Scholarship,District B,ACC6169243284,2025-08-29,5003.18,0
BEN01268,Old Age Pension,District D,ACC9858643842,2025-08-29,2001.74,0
BEN00159,Widow Pension,District C,ACC4311931853,2025-08-29,2503.93,0
BEN01348,Widow Pension,District D,ACC8106401208,2025-08-29,2503.26,0
BEN01405,Widow Pension,District D,ACC3645901955,2025-08-29,2505.64,0
BEN01313,Old Age Pension,District A,ACC4507822591,2025-08-29,2004.28,0
BEN01414,Scholarship,District E,ACC2866092821,2025-08-29,4996.55,0
BEN00419,Scholarship,District D,ACC7666869046,2025-08-29,4993.23,0
BEN01354,Scholarship,District E,ACC1004665657,2025-08-29,4996.75,0
BEN01418,Old Age Pension,District B,ACC4040409964,2025-08-29,1996.93,0
BEN01266,Disability Pension,District A,ACC4026816435,2025-08-29,3002.19,0
BEN00167,Disability Pension,District D,ACC1547374338,2025-08-29,2993.82,0
BEN00168,Disability Pension,District E,ACC6618926823,2025-08-29,3005.33,0
BEN01366,Disability Pension,District D,ACC5883933127,2025-08-29,3008.82,0
BEN01322,Old Age Pension,District A,ACC4946081594,2025-08-29,1996.78,0
BEN00472,Disability Pension,District E,ACC7576309274,2025-08-29,3006.92,0
BEN01282,Old Age Pension,District C,ACC1506211965,2025-08-29,1995.34,0
BEN00434,Widow Pension,District D,ACC4524233168,2025-08-29,2505.07,0
BEN00126,Scholarship,District A,ACC1798112150,2025-08-29,4995.55,1
BEN01290,Old Age Pension,District A,ACC3383331379,2025-08-29,1994.03,0
BEN00379,Old Age Pension,District A,ACC1306702926,2025-08-29,1996.45,0
BEN01455,Old Age Pension,District B,ACC2052811909,2025-08-29,2001.24,0
BEN00481,Scholarship,District B,ACC9165632300,2025-08-29,5001.24,0
BEN01406,Scholarship,District C,ACC2191714875,2025-08-29,5004.32,0
BEN00433,Widow Pension,District D,ACC7475684019,2025-08-29,2494.39,0
BEN01338,Scholarship,District D,ACC6448324230,2025-08-29,4992.99,0
BEN00444,Widow Pension,District E,ACC8779941999,2025-08-29,2499.88,0
BEN00480,Widow Pension,District D,ACC8750840032,2025-08-29,2504.84,0
BEN00453,Scholarship,District B,ACC9457665185,2025-08-29,5001.07,0
BEN01355,Widow Pension,District A,ACC3047869247,2025-08-29,2496.79,0
BEN00356,Scholarship,District A,ACC7539399243,2025-08-29,4996.76,1
BEN00455,Disability Pension,District D,ACC3791027186,2025-08-29,2995.33,0
BEN01998,Disability Pension,District B,ACC3815235019,2025-08-29,2990.29,0
BEN00491,Old Age Pension,District C,ACC8122042835,2025-08-29,2002.94,0
BEN00402,Disability Pension,District E,ACC3362646960,2025-08-29,2995.57,0
BEN01415,Widow Pension,District B,ACC3614915281,2025-08-29,2498.12,0
BEN01437,Old Age Pension,District B,ACC1644608746,2025-08-29,2001.93,0
BEN00461,Old Age Pension,District C,ACC5283911723,2025-08-29,1996.44,0
BEN01430,Old Age Pension,District E,ACC3434757387,2025-08-29,1998.8,0
BEN01988,Disability Pension,District A,ACC2476831585,2025-08-29,3004.65,0
BEN00414,Disability Pension,District C,ACC9279291478,2025-08-29,2997.67,0
BEN00429,Widow Pension,District B,ACC2647489402,2025-08-29,2502.88,0
BEN01402,Old Age Pension,District D,ACC7909753804,2025-08-29,2000.18,1
BEN01361,Scholarship,District A,ACC1304205279,2025-08-29,5006.29,0
BEN01269,Scholarship,District A,ACC6097953682,2025-08-29,4993.06,0
BEN01358,Widow Pension,District B,ACC8282534126,2025-08-29,2497.16,0
BEN01993,Old Age Pension,District E,ACC4660390742,2025-08-29,1998.79,0
BEN00413,Old Age Pension,District B,ACC3358880404,2025-08-29,1994.15,0
BEN00163,Widow Pension,District E,ACC4882343658,2025-08-29,2497.01,0
BEN01277,Disability Pension,District A,ACC6789292252,2025-08-29,3003.13,0
